"File Path","/work/gc64/c64099/gtap/clang-gtap/build/lib/clang/21/include/__clang_cuda_builtin_vars.h"
"Function Name","my_kernel(int)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277af220","      S2R R0, SR_LANEID","17","13","17","209668","209668","209668","1","1","30","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"","","0x3277af230","      VOTEU.ANY UR4, UPT, PT","0","0","0","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af240","      LDC.64 R4, c[0x4][0x20]","0","0","0","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af250","      FLO.U32 R3, UR4","20","18","20","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af260","      UPOPC UR5, UR4","0","0","0","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af270","      IMAD R9, RZ, RZ, -UR5","0","0","0","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af280","      ISETP.EQ.U32.AND P0, PT, R3, R0, PT","7","6","7","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"","","0x3277af290","@P0   ATOMG.E.ADD.STRONG.GPU PT, R4, desc[UR36][R4.64], R9","4","4","4","209668","209668","209668","1","1","0","31","0","Global","Atomic","32","209668","0","0","0","0","0","209668","209668","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3"
"","","0x3277af2a0","      S2R R6, SR_LTMASK","2","1","2","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"","","0x3277af2b0","      LOP3.LUT R6, R6, UR4, RZ, 0xc0, !PT","32","32","32","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","31","0","0","0"
"","","0x3277af2c0","      POPC R7, R6","0","0","0","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af2d0","      SHFL.IDX PT, R0, R4, R3, 0x1f","130","115","130","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277af2e0","      IMAD.IADD R0, R0, 0x1, -R7","30","27","30","209668","209668","209668","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277afbc0","      ATOM.E.ADD.STRONG.GPU PT, RZ, desc[UR36][R4.64], R9","78","70","78","364299","364299","364299","1","1","30","31","0","Global","Atomic","32","364299","0","0","0","0","0","364299","364299","0","","0","0","0","0","0","0","0","8","0","0","0","54","0","0","0","9","0","0","1","1","0","0","0","5","0","6","0","0","0","52","0","0","0","9","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b5760","      R2UR UR4, R38","9","6","9","134565","4194304","4194304","31","31","31","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"","","0x3277b5770","      IMAD.MOV.U32 R11, RZ, RZ, -0x1","1","0","1","134565","4194304","4194304","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5780","      R2UR UR5, R39","1","0","1","134565","4194304","4194304","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5790","      ATOM.E.ADD.STRONG.GPU PT, R8, desc[UR4][R8.64+0x18], R11","114","104","114","134565","4194304","4194304","31","31","0","1","0","Global","Atomic","32","1301239","0","0","0","0","3595456","4121637","526181","0","","0","0","0","0","0","0","0","0","0","0","0","71","0","0","0","8","0","0","1","3","0","0","0","31","0","0","0","0","0","69","0","0","0","8","0","0","0","0","0","0","0","27"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b57d0","      R2UR UR4, R38","9","7","9","37103","1048576","1048576","28","28","5","4","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"","","0x3277b57e0","      IMAD.MOV.U32 R17, RZ, RZ, 0x1","0","0","0","37103","1048576","1048576","28","28","0","4","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b57f0","      R2UR UR5, R39","0","0","0","37103","1048576","1048576","28","28","0","4","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5800","      ATOM.E.ADD.STRONG.GPU PT, R9, desc[UR4][R2.64+0x4], R17","27","25","27","37103","1048576","1048576","28","28","0","4","0","Shared","Atomic","32","0","28","1011473","1048576","37103","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","1","0","0","0","1","0","0","0","6","0","0","0","0","0","19","0","0","0","1","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b5920","      ATOM.E.ADD.STRONG.GPU PT, R14, desc[UR4][R2.64], R17","2","2","2","558","7978","7978","14","14","0","18","0","Shared","Atomic","32","0","14","7420","7978","558","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b5df0","      R2UR UR6, R38","3","0","3","134565","4194304","4194304","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5e00","      IMAD.MOV.U32 R7, RZ, RZ, 0x1","5","0","5","134565","4194304","4194304","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5e10","      R2UR UR7, R39","2","0","2","134565","4194304","4194304","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b5e50","      ATOM.E.ADD.STRONG.GPU PT, R0, desc[UR6][R2.64+0xafc80], R7","61","55","61","134565","4194304","4194304","31","31","0","1","0","Global","Atomic","32","134565","0","0","0","0","0","134565","134565","0","","0","0","0","0","0","0","0","0","9","0","0","41","0","0","0","0","0","0","1","3","0","0","0","7","0","0","8","0","0","41","0","0","0","0","0","0","0","0","0","0","0","6"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b5f20","      R2UR UR6, R38","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5f30","      IMAD.MOV.U32 R7, RZ, RZ, 0x1","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b5f40","      R2UR UR7, R39","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b5f80","      ATOM.E.ADD.STRONG.GPU PT, R0, desc[UR6][R4.64+0xafc80], R7","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b60c0","      IMAD.MOV.U32 R25, RZ, RZ, 0x1","1","0","1","46043","1398101","1398101","30","30","0","2","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b60d0","      R2UR UR10, R38","1","0","1","46043","1398101","1398101","30","30","0","2","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b60e0","      R2UR UR11, R39","0","0","0","46043","1398101","1398101","30","30","0","2","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b6140","      R2UR UR8, R38","1","0","1","46043","1398101","1398101","30","30","0","2","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b6150","      R2UR UR9, R39","1","1","1","46043","1398101","1398101","30","30","0","2","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b6200","      ATOM.E.ADD.STRONG.GPU PT, R23, desc[UR8][R2.64+0x18], R25","23","19","23","46043","1398101","1398101","30","30","0","2","0","Shared","Atomic","32","0","30","1352058","1398101","46043","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","2","0","3","0","0","0","0","0","6","0","0","0","0","0","12","0","0","0","2","0","1","0","0","0","0","0","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b69f0","      ATOM.E.ADD.STRONG.GPU PT, R31, desc[UR8][R2.64+0x4], R25","23","19","23","46043","1398101","1398101","30","30","0","2","0","Shared","Atomic","32","0","30","1352058","1398101","46043","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","1","0","0","0","2","0","0","0","2","0","0","0","0","0","16","0","0","0","1","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b6b10","      ATOM.E.ADD.STRONG.GPU PT, R24, desc[UR4][R16.64], R25","0","0","0","100","825","825","8","8","0","24","0","Shared","Atomic","32","0","8","725","825","100","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7080","      ATOM.E.ADD.STRONG.GPU PT, R27, desc[UR6][R2.64+0x18], R25","14","13","14","46043","1398101","1398101","30","30","0","2","0","Shared","Atomic","32","0","30","1352058","1398101","46043","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b77e0","      ATOM.E.ADD.STRONG.GPU PT, R31, desc[UR8][R2.64+0x4], R25","24","23","24","46043","1398101","1398101","30","30","0","2","0","Shared","Atomic","32","0","30","1352058","1398101","46043","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","2","0","0","0","1","0","0","0","5","0","0","0","0","0","16","0","0","0","2","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
